"TIME","GEO","SEX","UNIT","Value","Flag and Footnotes"
"2020W41","AT211","Männer","Anzahl","21","p"
"2020W41","AT211","Frauen","Anzahl","21","p"
"2020W41","AT212","Insgesamt","Anzahl","23","p"
"2020W41","AT212","Männer","Anzahl","11","p"
"2020W41","AT212","Frauen","Anzahl","12","p"
"2020W41","AT213","Insgesamt","Anzahl","31","p"
"2020W41","AT213","Männer","Anzahl","14","p"
"2020W41","AT213","Frauen","Anzahl","17","p"
"2020W41","AT221","Insgesamt","Anzahl","79","p"
"2020W41","AT221","Männer","Anzahl","36","p"
"2020W41","AT221","Frauen","Anzahl","43","p"
"2020W41","AT222","Insgesamt","Anzahl","27","p"
"2020W41","AT222","Männer","Anzahl","17","p"
"2020W41","AT222","Frauen","Anzahl","10","p"
"2020W41","AT223","Insgesamt","Anzahl","36","p"
"2020W41","AT223","Männer","Anzahl","20","p"
"2020W41","AT223","Frauen","Anzahl","16","p"
"2020W41","AT224","Insgesamt","Anzahl","44","p"
"2020W41","AT224","Männer","Anzahl","20","p"
"2020W41","AT224","Frauen","Anzahl","24","p"
"2020W41","AT225","Insgesamt","Anzahl","46","p"
"2020W41","AT225","Männer","Anzahl","25","p"
"2020W41","AT225","Frauen","Anzahl","21","p"
"2020W41","AT226","Insgesamt","Anzahl","26","p"
"2020W41","AT226","Männer","Anzahl","9","p"
"2020W41","AT226","Frauen","Anzahl","17","p"
"2020W41","AT311","Insgesamt","Anzahl","54","p"
"2020W41","AT311","Männer","Anzahl","27","p"
"2020W41","AT311","Frauen","Anzahl","27","p"
"2020W41","AT312","Insgesamt","Anzahl","103","p"
"2020W41","AT312","Männer","Anzahl","44","p"
"2020W41","AT312","Frauen","Anzahl","59","p"
"2020W41","AT313","Insgesamt","Anzahl","30","p"
"2020W41","AT313","Männer","Anzahl","15","p"
"2020W41","AT313","Frauen","Anzahl","15","p"
"2020W41","AT314","Insgesamt","Anzahl","32","p"
"2020W41","AT314","Männer","Anzahl","19","p"
"2020W41","AT314","Frauen","Anzahl","13","p"
"2020W41","AT315","Insgesamt","Anzahl","58","p"
"2020W41","AT315","Männer","Anzahl","35","p"
"2020W41","AT315","Frauen","Anzahl","23","p"
"2020W41","AT321","Insgesamt","Anzahl","5","p"
"2020W41","AT321","Männer","Anzahl","5","p"
"2020W41","AT321","Frauen","Anzahl","0","p"
"2020W41","AT322","Insgesamt","Anzahl","28","p"
"2020W41","AT322","Männer","Anzahl","13","p"
"2020W41","AT322","Frauen","Anzahl","15","p"
"2020W41","AT323","Insgesamt","Anzahl","68","p"
"2020W41","AT323","Männer","Anzahl","32","p"
"2020W41","AT323","Frauen","Anzahl","36","p"
"2020W41","AT331","Insgesamt","Anzahl","6","p"
"2020W41","AT331","Männer","Anzahl","3","p"
"2020W41","AT331","Frauen","Anzahl","3","p"
"2020W41","AT332","Insgesamt","Anzahl","45","p"
"2020W41","AT332","Männer","Anzahl","25","p"
"2020W41","AT332","Frauen","Anzahl","20","p"
"2020W41","AT333","Insgesamt","Anzahl","12","p"
"2020W41","AT333","Männer","Anzahl","7","p"
"2020W41","AT333","Frauen","Anzahl","5","p"
"2020W41","AT334","Insgesamt","Anzahl","16","p"
"2020W41","AT334","Männer","Anzahl","9","p"
"2020W41","AT334","Frauen","Anzahl","7","p"
"2020W41","AT335","Insgesamt","Anzahl","37","p"
"2020W41","AT335","Männer","Anzahl","13","p"
"2020W41","AT335","Frauen","Anzahl","24","p"
"2020W41","AT341","Insgesamt","Anzahl","17","p"
"2020W41","AT341","Männer","Anzahl","8","p"
"2020W41","AT341","Frauen","Anzahl","9","p"
"2020W41","AT342","Insgesamt","Anzahl","40","p"
"2020W41","AT342","Männer","Anzahl","26","p"
"2020W41","AT342","Frauen","Anzahl","14","p"
"2020W42","AT111","Insgesamt","Anzahl","4","p"
"2020W42","AT111","Männer","Anzahl","0","p"
"2020W42","AT111","Frauen","Anzahl","4","p"
"2020W42","AT112","Insgesamt","Anzahl","35","p"
"2020W42","AT112","Männer","Anzahl","12","p"
"2020W42","AT112","Frauen","Anzahl","23","p"
"2020W42","AT113","Insgesamt","Anzahl","28","p"
"2020W42","AT113","Männer","Anzahl","18","p"
"2020W42","AT113","Frauen","Anzahl","10","p"
"2020W42","AT121","Insgesamt","Anzahl","51","p"
"2020W42","AT121","Männer","Anzahl","28","p"
"2020W42","AT121","Frauen","Anzahl","23","p"
"2020W42","AT122","Insgesamt","Anzahl","52","p"
"2020W42","AT122","Männer","Anzahl","29","p"
"2020W42","AT122","Frauen","Anzahl","23","p"
"2020W42","AT123","Insgesamt","Anzahl","24","p"
"2020W42","AT123","Männer","Anzahl","13","p"
"2020W42","AT123","Frauen","Anzahl","11","p"
"2020W42","AT124","Insgesamt","Anzahl","40","p"
"2020W42","AT124","Männer","Anzahl","22","p"
"2020W42","AT124","Frauen","Anzahl","18","p"
"2020W42","AT125","Insgesamt","Anzahl","23","p"
"2020W42","AT125","Männer","Anzahl","14","p"
"2020W42","AT125","Frauen","Anzahl","9","p"
"2020W42","AT126","Insgesamt","Anzahl","67","p"
"2020W42","AT126","Männer","Anzahl","30","p"
"2020W42","AT126","Frauen","Anzahl","37","p"
"2020W42","AT127","Insgesamt","Anzahl","63","p"
"2020W42","AT127","Männer","Anzahl","29","p"
"2020W42","AT127","Frauen","Anzahl","34","p"
"2020W42","AT130","Insgesamt","Anzahl","346","p"
"2020W42","AT130","Männer","Anzahl","175","p"
"2020W42","AT130","Frauen","Anzahl","171","p"
"2020W42","AT211","Insgesamt","Anzahl","56","p"
"2020W42","AT211","Männer","Anzahl","28","p"
"2020W42","AT211","Frauen","Anzahl","28","p"
"2020W42","AT212","Insgesamt","Anzahl","21","p"
"2020W42","AT212","Männer","Anzahl","11","p"
"2020W42","AT212","Frauen","Anzahl","10","p"
"2020W42","AT213","Insgesamt","Anzahl","43","p"
"2020W42","AT213","Männer","Anzahl","14","p"
"2020W42","AT213","Frauen","Anzahl","29","p"
"2020W42","AT221","Insgesamt","Anzahl","77","p"
"2020W42","AT221","Männer","Anzahl","41","p"
"2020W42","AT221","Frauen","Anzahl","36","p"
"2020W42","AT222","Insgesamt","Anzahl","17","p"
"2020W42","AT222","Männer","Anzahl","6","p"
"2020W42","AT222","Frauen","Anzahl","11","p"
"2020W42","AT223","Insgesamt","Anzahl","47","p"
"2020W42","AT223","Männer","Anzahl","27","p"
"2020W42","AT223","Frauen","Anzahl","20","p"
"2020W42","AT224","Insgesamt","Anzahl","52","p"
"2020W42","AT224","Männer","Anzahl","23","p"
"2020W42","AT224","Frauen","Anzahl","29","p"
"2020W42","AT225","Insgesamt","Anzahl","35","p"
"2020W42","AT225","Männer","Anzahl","21","p"
"2020W42","AT225","Frauen","Anzahl","14","p"
"2020W42","AT226","Insgesamt","Anzahl","20","p"
"2020W42","AT226","Männer","Anzahl","9","p"
"2020W42","AT226","Frauen","Anzahl","11","p"
"2020W42","AT311","Insgesamt","Anzahl","45","p"
"2020W42","AT311","Männer","Anzahl","22","p"
"2020W42","AT311","Frauen","Anzahl","23","p"
"2020W42","AT312","Insgesamt","Anzahl","103","p"
"2020W42","AT312","Männer","Anzahl","50","p"
"2020W42","AT312","Frauen","Anzahl","53","p"
"2020W42","AT313","Insgesamt","Anzahl","25","p"
"2020W42","AT313","Männer","Anzahl","14","p"
"2020W42","AT313","Frauen","Anzahl","11","p"
"2020W42","AT314","Insgesamt","Anzahl","26","p"
"2020W42","AT314","Männer","Anzahl","13","p"
"2020W42","AT314","Frauen","Anzahl","13","p"
"2020W42","AT315","Insgesamt","Anzahl","38","p"
"2020W42","AT315","Männer","Anzahl","22","p"
"2020W42","AT315","Frauen","Anzahl","16","p"
"2020W42","AT321","Insgesamt","Anzahl","3","p"
"2020W42","AT321","Männer","Anzahl","1","p"
"2020W42","AT321","Frauen","Anzahl","2","p"
"2020W42","AT322","Insgesamt","Anzahl","31","p"
"2020W42","AT322","Männer","Anzahl","21","p"
"2020W42","AT322","Frauen","Anzahl","10","p"
"2020W42","AT323","Insgesamt","Anzahl","62","p"
"2020W42","AT323","Männer","Anzahl","29","p"
"2020W42","AT323","Frauen","Anzahl","33","p"
"2020W42","AT331","Insgesamt","Anzahl","5","p"
"2020W42","AT331","Männer","Anzahl","2","p"
"2020W42","AT331","Frauen","Anzahl","3","p"
"2020W42","AT332","Insgesamt","Anzahl","53","p"
"2020W42","AT332","Männer","Anzahl","26","p"
"2020W42","AT332","Frauen","Anzahl","27","p"
"2020W42","AT333","Insgesamt","Anzahl","10","p"
"2020W42","AT333","Männer","Anzahl","5","p"
"2020W42","AT333","Frauen","Anzahl","5","p"
"2020W42","AT334","Insgesamt","Anzahl","12","p"
"2020W42","AT334","Männer","Anzahl","7","p"
"2020W42","AT334","Frauen","Anzahl","5","p"
"2020W42","AT335","Insgesamt","Anzahl","45","p"
"2020W42","AT335","Männer","Anzahl","24","p"
"2020W42","AT335","Frauen","Anzahl","21","p"
"2020W42","AT341","Insgesamt","Anzahl","13","p"
"2020W42","AT341","Männer","Anzahl","9","p"
"2020W42","AT341","Frauen","Anzahl","4","p"
"2020W42","AT342","Insgesamt","Anzahl","45","p"
"2020W42","AT342","Männer","Anzahl","23","p"
"2020W42","AT342","Frauen","Anzahl","22","p"
"2020W43","AT111","Insgesamt","Anzahl","8","p"
"2020W43","AT111","Männer","Anzahl","5","p"
"2020W43","AT111","Frauen","Anzahl","3","p"
"2020W43","AT112","Insgesamt","Anzahl","39","p"
"2020W43","AT112","Männer","Anzahl","20","p"
"2020W43","AT112","Frauen","Anzahl","19","p"
"2020W43","AT113","Insgesamt","Anzahl","19","p"
"2020W43","AT113","Männer","Anzahl","11","p"
"2020W43","AT113","Frauen","Anzahl","8","p"
"2020W43","AT121","Insgesamt","Anzahl","57","p"
"2020W43","AT121","Männer","Anzahl","27","p"
"2020W43","AT121","Frauen","Anzahl","30","p"
"2020W43","AT122","Insgesamt","Anzahl","54","p"
"2020W43","AT122","Männer","Anzahl","27","p"
"2020W43","AT122","Frauen","Anzahl","27","p"
"2020W43","AT123","Insgesamt","Anzahl","27","p"
"2020W43","AT123","Männer","Anzahl","13","p"
"2020W43","AT123","Frauen","Anzahl","14","p"
"2020W43","AT124","Insgesamt","Anzahl","60","p"
"2020W43","AT124","Männer","Anzahl","33","p"
"2020W43","AT124","Frauen","Anzahl","27","p"
"2020W43","AT125","Insgesamt","Anzahl","33","p"
"2020W43","AT125","Männer","Anzahl","21","p"
"2020W43","AT125","Frauen","Anzahl","12","p"
"2020W43","AT126","Insgesamt","Anzahl","57","p"
"2020W43","AT126","Männer","Anzahl","27","p"
"2020W43","AT126","Frauen","Anzahl","30","p"
"2020W43","AT127","Insgesamt","Anzahl","75","p"
"2020W43","AT127","Männer","Anzahl","37","p"
"2020W43","AT127","Frauen","Anzahl","38","p"
"2020W43","AT130","Insgesamt","Anzahl","337","p"
"2020W43","AT130","Männer","Anzahl","163","p"
"2020W43","AT130","Frauen","Anzahl","174","p"
"2020W43","AT211","Insgesamt","Anzahl","70","p"
"2020W43","AT211","Männer","Anzahl","37","p"
"2020W43","AT211","Frauen","Anzahl","33","p"
"2020W43","AT212","Insgesamt","Anzahl","35","p"
"2020W43","AT212","Männer","Anzahl","16","p"
"2020W43","AT212","Frauen","Anzahl","19","p"
"2020W43","AT213","Insgesamt","Anzahl","42","p"
"2020W43","AT213","Männer","Anzahl","19","p"
"2020W43","AT213","Frauen","Anzahl","23","p"
"2020W43","AT221","Insgesamt","Anzahl","87","p"
"2020W43","AT221","Männer","Anzahl","46","p"
"2020W43","AT221","Frauen","Anzahl","41","p"
"2020W43","AT222","Insgesamt","Anzahl","15","p"
"2020W43","AT222","Männer","Anzahl","6","p"
"2020W43","AT222","Frauen","Anzahl","9","p"
"2020W43","AT223","Insgesamt","Anzahl","49","p"
"2020W43","AT223","Männer","Anzahl","29","p"
"2020W43","AT223","Frauen","Anzahl","20","p"
"2020W43","AT224","Insgesamt","Anzahl","46","p"
"2020W43","AT224","Männer","Anzahl","22","p"
"2020W43","AT224","Frauen","Anzahl","24","p"
"2020W43","AT225","Insgesamt","Anzahl","43","p"
"2020W43","AT225","Männer","Anzahl","24","p"
"2020W43","AT225","Frauen","Anzahl","19","p"
"2020W43","AT226","Insgesamt","Anzahl","28","p"
"2020W43","AT226","Männer","Anzahl","15","p"
"2020W43","AT226","Frauen","Anzahl","13","p"
"2020W43","AT311","Insgesamt","Anzahl","78","p"
"2020W43","AT311","Männer","Anzahl","42","p"
"2020W43","AT311","Frauen","Anzahl","36","p"
"2020W43","AT312","Insgesamt","Anzahl","113","p"
"2020W43","AT312","Männer","Anzahl","49","p"
"2020W43","AT312","Frauen","Anzahl","64","p"
"2020W43","AT313","Insgesamt","Anzahl","33","p"
"2020W43","AT313","Männer","Anzahl","14","p"
"2020W43","AT313","Frauen","Anzahl","19","p"
"2020W43","AT314","Insgesamt","Anzahl","38","p"
"2020W43","AT314","Männer","Anzahl","17","p"
"2020W43","AT314","Frauen","Anzahl","21","p"
"2020W43","AT315","Insgesamt","Anzahl","52","p"
"2020W43","AT315","Männer","Anzahl","22","p"
"2020W43","AT315","Frauen","Anzahl","30","p"
"2020W43","AT321","Insgesamt","Anzahl","4","p"
"2020W43","AT321","Männer","Anzahl","2","p"
"2020W43","AT321","Frauen","Anzahl","2","p"
"2020W43","AT322","Insgesamt","Anzahl","25","p"
"2020W43","AT322","Männer","Anzahl","14","p"
"2020W43","AT322","Frauen","Anzahl","11","p"
"2020W43","AT323","Insgesamt","Anzahl","67","p"
"2020W43","AT323","Männer","Anzahl","32","p"
"2020W43","AT323","Frauen","Anzahl","35","p"
"2020W43","AT331","Insgesamt","Anzahl","8","p"
"2020W43","AT331","Männer","Anzahl","5","p"
"2020W43","AT331","Frauen","Anzahl","3","p"
"2020W43","AT332","Insgesamt","Anzahl","48","p"
"2020W43","AT332","Männer","Anzahl","23","p"
"2020W43","AT332","Frauen","Anzahl","25","p"
"2020W43","AT333","Insgesamt","Anzahl","10","p"
"2020W43","AT333","Männer","Anzahl","3","p"
"2020W43","AT333","Frauen","Anzahl","7","p"
"2020W43","AT334","Insgesamt","Anzahl","13","p"
"2020W43","AT334","Männer","Anzahl","5","p"
"2020W43","AT334","Frauen","Anzahl","8","p"
"2020W43","AT335","Insgesamt","Anzahl","45","p"
"2020W43","AT335","Männer","Anzahl","25","p"
"2020W43","AT335","Frauen","Anzahl","20","p"
"2020W43","AT341","Insgesamt","Anzahl","15","p"
"2020W43","AT341","Männer","Anzahl","6","p"
"2020W43","AT341","Frauen","Anzahl","9","p"
"2020W43","AT342","Insgesamt","Anzahl","43","p"
"2020W43","AT342","Männer","Anzahl","23","p"
"2020W43","AT342","Frauen","Anzahl","20","p"
"2020W44","AT111","Insgesamt","Anzahl","13","p"
"2020W44","AT111","Männer","Anzahl","3","p"
"2020W44","AT111","Frauen","Anzahl","10","p"
"2020W44","AT112","Insgesamt","Anzahl","29","p"
"2020W44","AT112","Männer","Anzahl","16","p"
"2020W44","AT112","Frauen","Anzahl","13","p"
"2020W44","AT113","Insgesamt","Anzahl","36","p"
"2020W44","AT113","Männer","Anzahl","20","p"
"2020W44","AT113","Frauen","Anzahl","16","p"
"2020W44","AT121","Insgesamt","Anzahl","52","p"
"2020W44","AT121","Männer","Anzahl","34","p"
"2020W44","AT121","Frauen","Anzahl","18","p"
"2020W44","AT122","Insgesamt","Anzahl","52","p"
"2020W44","AT122","Männer","Anzahl","28","p"
"2020W44","AT122","Frauen","Anzahl","24","p"
"2020W44","AT123","Insgesamt","Anzahl","36","p"
"2020W44","AT123","Männer","Anzahl","15","p"
"2020W44","AT123","Frauen","Anzahl","21","p"
"2020W44","AT124","Insgesamt","Anzahl","65","p"
"2020W44","AT124","Männer","Anzahl","30","p"
"2020W44","AT124","Frauen","Anzahl","35","p"
"2020W44","AT125","Insgesamt","Anzahl","43","p"
"2020W44","AT125","Männer","Anzahl","21","p"
"2020W44","AT125","Frauen","Anzahl","22","p"
"2020W44","AT126","Insgesamt","Anzahl","64","p"
"2020W44","AT126","Männer","Anzahl","32","p"
"2020W44","AT126","Frauen","Anzahl","32","p"
"2020W44","AT127","Insgesamt","Anzahl","72","p"
"2020W44","AT127","Männer","Anzahl","38","p"
"2020W44","AT127","Frauen","Anzahl","34","p"
"2020W44","AT130","Insgesamt","Anzahl","352","p"
"2020W44","AT130","Männer","Anzahl","171","p"
"2020W44","AT130","Frauen","Anzahl","181","p"
"2020W44","AT211","Insgesamt","Anzahl","81","p"
"2020W44","AT211","Männer","Anzahl","42","p"
"2020W44","AT211","Frauen","Anzahl","39","p"
"2020W44","AT212","Insgesamt","Anzahl","26","p"
"2020W44","AT212","Männer","Anzahl","11","p"
"2020W44","AT212","Frauen","Anzahl","15","p"
"2020W44","AT213","Insgesamt","Anzahl","31","p"
"2020W44","AT213","Männer","Anzahl","21","p"
"2020W44","AT213","Frauen","Anzahl","10","p"
"2020W44","AT221","Insgesamt","Anzahl","93","p"
"2020W44","AT221","Männer","Anzahl","42","p"
"2020W44","AT221","Frauen","Anzahl","51","p"
"2020W44","AT222","Insgesamt","Anzahl","27","p"
"2020W44","AT222","Männer","Anzahl","14","p"
"2020W44","AT222","Frauen","Anzahl","13","p"
"2020W44","AT223","Insgesamt","Anzahl","43","p"
"2020W44","AT223","Männer","Anzahl","22","p"
"2020W44","AT223","Frauen","Anzahl","21","p"
"2020W44","AT224","Insgesamt","Anzahl","76","p"
"2020W44","AT224","Männer","Anzahl","35","p"
"2020W44","AT224","Frauen","Anzahl","41","p"
"2020W44","AT225","Insgesamt","Anzahl","55","p"
"2020W44","AT225","Männer","Anzahl","24","p"
"2020W44","AT225","Frauen","Anzahl","31","p"
"2020W44","AT226","Insgesamt","Anzahl","29","p"
"2020W44","AT226","Männer","Anzahl","14","p"
"2020W44","AT226","Frauen","Anzahl","15","p"
"2020W44","AT311","Insgesamt","Anzahl","65","p"
"2020W44","AT311","Männer","Anzahl","31","p"
"2020W44","AT311","Frauen","Anzahl","34","p"
"2020W44","AT312","Insgesamt","Anzahl","106","p"
"2020W44","AT312","Männer","Anzahl","57","p"
"2020W44","AT312","Frauen","Anzahl","49","p"
"2020W44","AT313","Insgesamt","Anzahl","49","p"
"2020W44","AT313","Männer","Anzahl","28","p"
"2020W44","AT313","Frauen","Anzahl","21","p"
"2020W44","AT314","Insgesamt","Anzahl","39","p"
"2020W44","AT314","Männer","Anzahl","20","p"
"2020W44","AT314","Frauen","Anzahl","19","p"
"2020W44","AT315","Insgesamt","Anzahl","43","p"
"2020W44","AT315","Männer","Anzahl","20","p"
"2020W44","AT315","Frauen","Anzahl","23","p"
"2020W44","AT321","Insgesamt","Anzahl","4","p"
"2020W44","AT321","Männer","Anzahl","0","p"
"2020W44","AT321","Frauen","Anzahl","4","p"
"2020W44","AT322","Insgesamt","Anzahl","28","p"
"2020W44","AT322","Männer","Anzahl","10","p"
"2020W44","AT322","Frauen","Anzahl","18","p"
"2020W44","AT323","Insgesamt","Anzahl","73","p"
"2020W44","AT323","Männer","Anzahl","37","p"
"2020W44","AT323","Frauen","Anzahl","36","p"
"2020W44","AT331","Insgesamt","Anzahl","9","p"
"2020W44","AT331","Männer","Anzahl","5","p"
"2020W44","AT331","Frauen","Anzahl","4","p"
"2020W44","AT332","Insgesamt","Anzahl","60","p"
"2020W44","AT332","Männer","Anzahl","29","p"
"2020W44","AT332","Frauen","Anzahl","31","p"
"2020W44","AT333","Insgesamt","Anzahl","6","p"
"2020W44","AT333","Männer","Anzahl","4","p"
"2020W44","AT333","Frauen","Anzahl","2","p"
"2020W44","AT334","Insgesamt","Anzahl","7","p"
"2020W44","AT334","Männer","Anzahl","5","p"
"2020W44","AT334","Frauen","Anzahl","2","p"
"2020W44","AT335","Insgesamt","Anzahl","53","p"
"2020W44","AT335","Männer","Anzahl","28","p"
"2020W44","AT335","Frauen","Anzahl","25","p"
"2020W44","AT341","Insgesamt","Anzahl","16","p"
"2020W44","AT341","Männer","Anzahl","7","p"
"2020W44","AT341","Frauen","Anzahl","9","p"
"2020W44","AT342","Insgesamt","Anzahl","56","p"
"2020W44","AT342","Männer","Anzahl","31","p"
"2020W44","AT342","Frauen","Anzahl","25","p"
"2020W45","AT111","Insgesamt","Anzahl","11","p"
"2020W45","AT111","Männer","Anzahl","5","p"
"2020W45","AT111","Frauen","Anzahl","6","p"
"2020W45","AT112","Insgesamt","Anzahl","33","p"
"2020W45","AT112","Männer","Anzahl","16","p"
"2020W45","AT112","Frauen","Anzahl","17","p"
"2020W45","AT113","Insgesamt","Anzahl","32","p"
"2020W45","AT113","Männer","Anzahl","18","p"
"2020W45","AT113","Frauen","Anzahl","14","p"
"2020W45","AT121","Insgesamt","Anzahl","62","p"
"2020W45","AT121","Männer","Anzahl","37","p"
"2020W45","AT121","Frauen","Anzahl","25","p"
"2020W45","AT122","Insgesamt","Anzahl","70","p"
"2020W45","AT122","Männer","Anzahl","34","p"
"2020W45","AT122","Frauen","Anzahl","36","p"
"2020W45","AT123","Insgesamt","Anzahl","39","p"
"2020W45","AT123","Männer","Anzahl","17","p"
"2020W45","AT123","Frauen","Anzahl","22","p"
"2020W45","AT124","Insgesamt","Anzahl","57","p"
"2020W45","AT124","Männer","Anzahl","29","p"
"2020W45","AT124","Frauen","Anzahl","28","p"
"2020W45","AT125","Insgesamt","Anzahl","27","p"
"2020W45","AT125","Männer","Anzahl","10","p"
"2020W45","AT125","Frauen","Anzahl","17","p"
"2020W45","AT126","Insgesamt","Anzahl","75","p"
"2020W45","AT126","Männer","Anzahl","38","p"
"2020W45","AT126","Frauen","Anzahl","37","p"
"2020W45","AT127","Insgesamt","Anzahl","82","p"
"2020W45","AT127","Männer","Anzahl","40","p"
"2020W45","AT127","Frauen","Anzahl","42","p"
"2020W45","AT130","Insgesamt","Anzahl","350","p"
"2020W45","AT130","Männer","Anzahl","174","p"
"2020W45","AT130","Frauen","Anzahl","176","p"
"2020W45","AT211","Insgesamt","Anzahl","90","p"
"2020W45","AT211","Männer","Anzahl","40","p"
"2020W45","AT211","Frauen","Anzahl","50","p"
"2020W45","AT212","Insgesamt","Anzahl","35","p"
"2020W45","AT212","Männer","Anzahl","16","p"
"2020W45","AT212","Frauen","Anzahl","19","p"
"2020W45","AT213","Insgesamt","Anzahl","27","p"
"2020W45","AT213","Männer","Anzahl","16","p"
"2020W45","AT213","Frauen","Anzahl","11","p"
"2020W45","AT221","Insgesamt","Anzahl","103","p"
"2020W45","AT221","Männer","Anzahl","49","p"
"2020W45","AT221","Frauen","Anzahl","54","p"
"2020W45","AT222","Insgesamt","Anzahl","23","p"
"2020W45","AT222","Männer","Anzahl","12","p"
"2020W45","AT222","Frauen","Anzahl","11","p"
"2020W45","AT223","Insgesamt","Anzahl","66","p"
"2020W45","AT223","Männer","Anzahl","33","p"
"2020W45","AT223","Frauen","Anzahl","33","p"
"2020W45","AT224","Insgesamt","Anzahl","70","p"
"2020W45","AT224","Männer","Anzahl","34","p"
"2020W45","AT224","Frauen","Anzahl","36","p"
"2020W45","AT225","Insgesamt","Anzahl","55","p"
"2020W45","AT225","Männer","Anzahl","29","p"
"2020W45","AT225","Frauen","Anzahl","26","p"
"2020W45","AT226","Insgesamt","Anzahl","25","p"
